                  Temp     Hi    Low   Out    Dew  Wind  Wind   Wind    Hi    Hi   Wind   Heat    THW   THSW                Rain  Solar   Solar Hi Solar   UV    UV    Hi     Heat    Cool    In     In    In     In     In   In Air          Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir    Run Speed   Dir  Chill  Index  Index  Index   Bar    Rain  Rate   Rad.  Energy    Rad.  Index  Dose   UV     D-D     D-D    Temp   Hum    Dew   Heat    EMC Density     ET   Samp   Tx   Recept  Int.
27/06/13  3:35p   13.8   13.8   13.8    81   10.6   0.0   ---   0.00   0.0   ---   13.8   13.6   13.6   13.1  1014.6  0.00   0.0    24     0.17     28     0.0  0.00   0.0   0.016   0.000   14.0    81   10.8   13.9  16.69 1.2159     0.00   117    1    100.0    5 
27/06/13  3:40p   13.8   13.8   13.8    81   10.6   0.0   ---   0.00   0.0   ---   13.8   13.7   13.7   13.2  1014.5  0.00   0.0    24     0.17     30     0.0  0.00   0.0   0.016   0.000   14.1    81   10.8   13.9  16.70 1.2154     0.00   117    1    100.0    5 
27/06/13  3:45p   13.8   13.8   13.8    81   10.6   0.0   ---   0.00   0.0   ---   13.8   13.7   13.7   13.1  1014.4  0.00   0.0    21     0.15     26     0.0  0.00   0.0   0.016   0.000   14.1    81   10.9   14.0  16.70 1.2150     0.00   117    1    100.0    5 
27/06/13  3:50p   13.9   13.9   13.8    81   10.7   0.0   ---   0.00   0.0   ---   13.9   13.7   13.7   13.4  1014.3  0.00   0.0    31     0.22     35     0.0  0.00   0.0   0.015   0.000   14.1    81   10.9   14.0  16.70 1.2149     0.00   117    1    100.0    5 
27/06/13  3:55p   13.9   13.9   13.9    81   10.7   0.0   ---   0.00   0.0   ---   13.9   13.8   13.8   13.6  1014.3  0.00   0.0    36     0.26     42     0.0  0.00   0.0   0.015   0.000   14.2    81   11.0   14.1  16.70 1.2143     0.00   117    1    100.0    5 
27/06/13  4:00p   14.0   14.0   13.9    81   10.8   0.0   ---   0.00   0.0   ---   14.0   13.9   13.9   13.7  1014.0  0.00   0.0    37     0.27     49     0.0  0.00   0.0   0.015   0.000   14.3    81   11.1   14.2  16.71 1.2134     0.03   117    1    100.0    5 
27/06/13  4:05p   14.1   14.1   14.0    81   10.8   0.0   ---   0.00   0.0   ---   14.1   13.9   13.9   13.8  1014.0  0.00   0.0    38     0.27     56     0.0  0.00   0.0   0.015   0.000   14.3    80   10.9   14.2  16.35 1.2135     0.00   116    1    100.0    5 
27/06/13  4:10p   14.1   14.1   14.1    81   10.9   0.0   ---   0.00   0.0   ---   14.1   14.0   14.0   14.3  1014.0  0.00   0.0    53     0.38     58     0.0  0.00   0.0   0.015   0.000   14.6    80   11.1   14.4  16.35 1.2124     0.00   117    1    100.0    5 
27/06/13  4:15p   14.2   14.2   14.1    81   11.0   0.0   ---   0.00   0.0   ---   14.2   14.1   14.1   14.4  1013.9  0.00   0.0    54     0.39     63     0.0  0.00   0.0   0.014   0.000   14.8    79   11.2   14.7  16.05 1.2110     0.00   117    1    100.0    5 
27/06/13  4:20p   14.3   14.3   14.2    81   11.1   0.0   ---   0.00   0.0   ---   14.3   14.2   14.2   14.6  1013.8  0.00   0.0    58     0.42     60     0.0  0.00   0.0   0.014   0.000   15.3    78   11.5   15.2  15.66 1.2085     0.00   117    1    100.0    5 
27/06/13  4:25p   14.3   14.3   14.3    81   11.1   0.0   ---   0.00   0.0   ---   14.3   14.2   14.2   14.7  1013.9  0.00   0.0    57     0.41     62     0.0  0.00   0.0   0.014   0.000   15.8    77   11.8   15.7  15.35 1.2064     0.00   117    1    100.0    5 
27/06/13  4:30p   14.4   14.4   14.3    80   11.0   0.0   ---   0.00   0.0   ---   14.4   14.3   14.3   14.2  1013.9  0.00   0.0    35     0.25     53     0.0  0.00   0.0   0.014   0.000   15.8    76   11.6   15.7  14.94 1.2064     0.00   117    1    100.0    5 
27/06/13  4:35p   14.4   14.4   14.4    80   11.0   0.0   ---   0.00   0.0   ---   14.4   14.3   14.3   13.9  1013.9  0.00   0.0    23     0.16     28     0.0  0.00   0.0   0.014   0.000   15.8    76   11.6   15.7  14.94 1.2064     0.00   117    1    100.0    5 
27/06/13  4:40p   14.5   14.5   14.4    80   11.1   0.0   ---   0.00   0.0   ---   14.5   14.4   14.4   13.6  1013.8  0.00   0.0     8     0.06     11     0.0  0.00   0.0   0.013   0.000   15.6    77   11.6   15.4  15.35 1.2072     0.00   118    1    100.0    5 
27/06/13  4:45p   14.5   14.5   14.4    81   11.3   0.0   ---   0.00   0.0   ---   14.5   14.4   14.4   13.6  1013.6  0.00   0.0     7     0.05      7     0.0  0.00   0.0   0.013   0.000   15.3    77   11.3   15.1  15.36 1.2087     0.00   116    1    100.0    5 
27/06/13  4:50p   14.6   14.6   14.5    80   11.1   0.0   ---   0.00   0.0   ---   14.6   14.4   14.4   13.6  1013.4  0.00   0.0     7     0.05      7     0.0  0.00   0.0   0.013   0.000   15.1    78   11.3   14.9  15.67 1.2092     0.00   117    1    100.0    5 
27/06/13  4:55p   14.6   14.6   14.6    80   11.1   0.0   ---   0.00   0.0   ---   14.6   14.4   14.4   13.2  1013.4  0.00   0.0     5     0.04      7     0.0  0.00   0.0   0.013   0.000   14.9    79   11.3   14.7  16.05 1.2101     0.00   117    1    100.0    5 
27/06/13  5:00p   14.6   14.6   14.6    80   11.2   0.0   ---   0.00   0.0   ---   14.6   14.5   14.5   13.3  1013.4  0.00   0.0     5     0.04      5     0.0  0.00   0.0   0.013   0.000   14.7    79   11.1   14.5  16.05 1.2113     0.03   117    1    100.0    5 
27/06/13  5:05p   14.6   14.6   14.6    80   11.1   0.0   ---   0.00   0.0   ---   14.6   14.4   14.4   13.2  1013.4  0.00   0.0     3     0.02      5     0.0  0.00   0.0   0.013   0.000   14.6    80   11.1   14.4  16.35 1.2117     0.00   116    1    100.0    5 
27/06/13  5:10p   14.6   14.6   14.6    81   11.4   0.0   ---   0.00   0.0   ---   14.6   14.5   14.5   13.2  1013.4  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.013   0.000   14.4    80   11.0   14.3  16.35 1.2126     0.00   117    1    100.0    5 
27/06/13  5:15p   14.6   14.6   14.6    81   11.3   0.0   ---   0.00   0.0   ---   14.6   14.4   14.4   13.2  1013.6  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.013   0.000   14.3    80   10.9   14.2  16.35 1.2134     0.00   117    1    100.0    5 
27/06/13  5:20p   14.6   14.6   14.6    81   11.3   0.0   ---   0.00   0.0   ---   14.6   14.4   14.4   13.2  1013.4  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.013   0.000   14.2    81   11.0   14.1  16.70 1.2135     0.00   117    1    100.0    5 
27/06/13  5:25p   14.6   14.6   14.6    81   11.3   0.0   ---   0.00   0.0   ---   14.6   14.4   14.4   13.2  1013.7  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.013   0.000   14.1    81   10.9   14.0  16.70 1.2141     0.00   117    1    100.0    5 
27/06/13  5:30p   14.6   14.6   14.6    81   11.3   0.0   ---   0.00   0.0   ---   14.6   14.4   14.4   13.2  1013.8  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.013   0.000   14.1    81   10.8   13.9  16.70 1.2146     0.00   117    1    100.0    5 
27/06/13  5:35p   14.5   14.6   14.5    81   11.3   0.0   ---   0.00   0.0   ---   14.5   14.4   14.4   13.1  1013.8  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.013   0.000   13.9    81   10.7   13.8  16.69 1.2152     0.00   117    1    100.0    5 
27/06/13  5:40p   14.5   14.5   14.5    81   11.3   0.0   ---   0.00   0.0   ---   14.5   14.4   14.4   13.1  1013.9  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.013   0.000   13.9    82   10.9   13.8  16.99 1.2150     0.00   117    1    100.0    5 
27/06/13  5:45p   14.4   14.5   14.4    81   11.2   0.0   ---   0.00   0.0   ---   14.4   14.3   14.3   13.1  1013.9  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.014   0.000   13.8    82   10.8   13.7  16.99 1.2156     0.00   118    1    100.0    5 
27/06/13  5:50p   14.4   14.4   14.4    81   11.2   0.0   ---   0.00   0.0   ---   14.4   14.3   14.3   13.1  1013.8  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.014   0.000   13.8    82   10.8   13.7  16.99 1.2155     0.00   117    1    100.0    5 
27/06/13  5:55p   14.4   14.4   14.4    81   11.2   0.0   ---   0.00   0.0   ---   14.4   14.3   14.3   13.0  1013.8  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.014   0.000   13.8    82   10.8   13.7  16.99 1.2159     0.00   117    1    100.0    5 
27/06/13  6:00p   14.3   14.4   14.3    81   11.1   0.0   ---   0.00   0.0   ---   14.3   14.2   14.2   12.9  1013.8  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.014   0.000   13.8    82   10.8   13.7  16.99 1.2159     0.00   117    1    100.0    5 
27/06/13  6:05p   14.3   14.3   14.3    81   11.1   0.0   ---   0.00   0.0   ---   14.3   14.2   14.2   12.9  1013.8  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.014   0.000   13.7    82   10.7   13.6  16.98 1.2161     0.00   117    1    100.0    5 
27/06/13  6:10p   14.3   14.3   14.3    81   11.1   0.0   ---   0.00   0.0   ---   14.3   14.2   14.2   12.9  1013.7  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.014   0.000   13.7    82   10.7   13.6  16.98 1.2160     0.00   117    1    100.0    5 
27/06/13  6:15p   14.2   14.3   14.2    82   11.2   0.0   ---   0.00   0.0   ---   14.2   14.1   14.1   12.8  1013.7  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.014   0.000   13.7    83   10.8   13.6  17.38 1.2161     0.00   117    1    100.0    5 
27/06/13  6:20p   14.2   14.2   14.2    81   11.0   0.0   ---   0.00   0.0   ---   14.2   14.1   14.1   12.8  1013.7  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.014   0.000   13.7    83   10.8   13.6  17.38 1.2161     0.00   117    1    100.0    5 
27/06/13  6:25p   14.2   14.2   14.2    82   11.1   0.0   ---   0.00   0.0   ---   14.2   14.1   14.1   12.8  1013.7  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.014   0.000   13.7    83   10.8   13.6  17.38 1.2161     0.00   117    1    100.0    5 
27/06/13  6:30p   14.1   14.2   14.1    82   11.1   0.0   ---   0.00   0.0   ---   14.1   14.0   14.0   12.7  1013.7  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.015   0.000   13.6    83   10.8   13.5  17.38 1.2164     0.00   117    1    100.0    5 
27/06/13  6:35p   14.1   14.1   14.1    82   11.1   0.0   ---   0.00   0.0   ---   14.1   14.0   14.0   12.7  1013.6  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.015   0.000   13.6    83   10.8   13.5  17.38 1.2163     0.00   117    1    100.0    5 
27/06/13  6:40p   14.1   14.1   14.1    82   11.0   0.0   ---   0.00   0.0   ---   14.1   13.9   13.9   12.7  1013.6  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.015   0.000   13.6    83   10.8   13.5  17.38 1.2163     0.00   116    1    100.0    5 
27/06/13  6:45p   14.0   14.1   14.0    82   11.0   0.0   ---   0.00   0.0   ---   14.0   13.9   13.9   12.6  1013.7  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.015   0.000   13.6    83   10.7   13.4  17.38 1.2167     0.00   117    1    100.0    5 
27/06/13  6:50p   14.0   14.1   14.0    82   11.0   0.0   ---   0.00   0.0   ---   14.0   13.9   13.9   12.6  1013.7  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.015   0.000   13.6    83   10.7   13.4  17.38 1.2167     0.00   118    1    100.0    5 
27/06/13  6:55p   13.9   14.0   13.9    82   10.9   0.0   ---   0.00   0.0   ---   13.9   13.8   13.8   12.6  1013.5  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.015   0.000   13.6    83   10.7   13.4  17.38 1.2165     0.00   117    1    100.0    5 
27/06/13  7:00p   13.9   13.9   13.9    82   10.9   0.0   ---   0.00   0.0   ---   13.9   13.8   13.8   12.6  1013.6  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.015   0.000   13.6    83   10.7   13.4  17.38 1.2166     0.00   117    1    100.0    5 
27/06/13  7:05p   13.9   13.9   13.9    82   10.9   0.0   ---   0.00   0.0   ---   13.9   13.8   13.8   12.5  1013.6  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.015   0.000   13.6    83   10.7   13.4  17.38 1.2166     0.00   117    1    100.0    5 
27/06/13  7:10p   13.9   13.9   13.9    83   11.0   0.0   ---   0.00   0.0   ---   13.9   13.8   13.8   12.5  1013.6  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.015   0.000   13.6    83   10.7   13.4  17.38 1.2166     0.00   117    1    100.0    5 
27/06/13  7:15p   13.8   13.9   13.8    83   11.0   0.0   ---   0.00   0.0   ---   13.8   13.7   13.7   12.4  1013.7  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.016   0.000   13.5    83   10.7   13.4  17.38 1.2169     0.00   117    1    100.0    5 
27/06/13  7:20p   13.8   13.8   13.8    83   11.0   0.0   ---   0.00   0.0   ---   13.8   13.7   13.7   12.4  1013.7  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.016   0.000   13.5    83   10.7   13.4  17.38 1.2169     0.00   117    1    100.0    5 
27/06/13  7:25p   13.8   13.8   13.8    83   10.9   0.0   ---   0.00   0.0   ---   13.8   13.7   13.7   12.4  1013.7  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.016   0.000   13.5    83   10.7   13.4  17.38 1.2170     0.00   117    1    100.0    5 
27/06/13  7:30p   13.8   13.8   13.8    83   10.9   0.0   ---   0.00   0.0   ---   13.8   13.7   13.7   12.4  1013.7  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.016   0.000   13.5    83   10.7   13.4  17.38 1.2170     0.00   117    1    100.0    5 
27/06/13  7:35p   13.8   13.8   13.8    83   10.9   0.0   ---   0.00   0.0   ---   13.8   13.7   13.7   12.4  1013.7  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.016   0.000   13.5    83   10.7   13.4  17.38 1.2170     0.00   117    1    100.0    5 
27/06/13  7:40p   13.7   13.8   13.7    83   10.9   0.0   ---   0.00   0.0   ---   13.7   13.6   13.6   12.3  1013.7  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.016   0.000   13.5    83   10.7   13.4  17.38 1.2169     0.00   117    1    100.0    5 
27/06/13  7:45p   13.7   13.7   13.7    83   10.9   0.0   ---   0.00   0.0   ---   13.7   13.6   13.6   12.3  1013.7  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.016   0.000   13.5    84   10.8   13.4  17.85 1.2168     0.00   117    1    100.0    5 
27/06/13  7:50p   13.7   13.7   13.7    83   10.9   0.0   ---   0.00   0.0   ---   13.7   13.6   13.6   12.3  1013.5  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.016   0.000   13.5    84   10.8   13.4  17.85 1.2165     0.00   117    1    100.0    5 
27/06/13  7:55p   13.7   13.7   13.7    83   10.8   0.0   ---   0.00   0.0   ---   13.7   13.6   13.6   12.3  1013.5  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.016   0.000   13.5    84   10.8   13.4  17.85 1.2166     0.00   118    1    100.0    5 
27/06/13  8:00p   13.7   13.7   13.7    83   10.8   0.0   ---   0.00   0.0   ---   13.7   13.6   13.6   12.3  1013.4  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.016   0.000   13.5    84   10.8   13.4  17.85 1.2165     0.00   117    1    100.0    5 
27/06/13  8:05p   13.7   13.7   13.7    83   10.8   0.0   ---   0.00   0.0   ---   13.7   13.6   13.6   12.3  1013.4  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.016   0.000   13.5    84   10.8   13.4  17.85 1.2164     0.00   117    1    100.0    5 
27/06/13  8:10p   13.7   13.7   13.6    83   10.8   0.0   ---   0.00   0.0   ---   13.7   13.6   13.6   12.3  1013.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.016   0.000   13.5    84   10.8   13.4  17.85 1.2164     0.00   117    1    100.0    5 
27/06/13  8:15p   13.6   13.7   13.6    83   10.8   0.0   ---   0.00   0.0   ---   13.6   13.5   13.5   12.2  1013.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.016   0.000   13.5    84   10.8   13.4  17.85 1.2163     0.00   116    1    100.0    5 
27/06/13  8:20p   13.6   13.6   13.6    84   11.0   0.0   ---   0.00   0.0   ---   13.6   13.6   13.6   12.3  1013.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.016   0.000   13.5    84   10.8   13.4  17.85 1.2163     0.00   117    1    100.0    5 
27/06/13  8:25p   13.6   13.6   13.6    84   11.0   0.0   ---   0.00   0.0   ---   13.6   13.6   13.6   12.3  1013.4  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.016   0.000   13.5    84   10.8   13.4  17.85 1.2164     0.00   117    1    100.0    5 
27/06/13  8:30p   13.6   13.6   13.6    84   11.0   0.0   ---   0.00   0.0   ---   13.6   13.6   13.6   12.3  1013.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.016   0.000   13.5    84   10.8   13.4  17.85 1.2163     0.00   117    1    100.0    5 
27/06/13  8:35p   13.6   13.6   13.6    84   10.9   0.0   ---   0.00   0.0   ---   13.6   13.5   13.5   12.2  1013.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.5    84   10.8   13.4  17.85 1.2163     0.00   117    1    100.0    5 
27/06/13  8:40p   13.6   13.6   13.6    84   10.9   0.0   ---   0.00   0.0   ---   13.6   13.5   13.5   12.2  1013.2  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.5    84   10.8   13.4  17.85 1.2162     0.00   117    1    100.0    5 
27/06/13  8:45p   13.6   13.6   13.6    84   10.9   0.0   ---   0.00   0.0   ---   13.6   13.5   13.5   12.2  1013.2  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.5    84   10.8   13.4  17.85 1.2162     0.00   117    1    100.0    5 
27/06/13  8:50p   13.6   13.6   13.6    84   10.9   0.0   ---   0.00   0.0   ---   13.6   13.5   13.5   12.2  1013.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.5    84   10.8   13.4  17.85 1.2163     0.00   117    1    100.0    5 
27/06/13  8:55p   13.5   13.6   13.5    84   10.8   0.0   ---   0.00   0.0   ---   13.5   13.4   13.4   12.2  1013.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2166     0.00   117    1    100.0    5 
27/06/13  9:00p   13.6   13.6   13.5    84   10.9   0.0   ---   0.00   0.0   ---   13.6   13.5   13.5   12.2  1013.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.5    84   10.8   13.4  17.85 1.2164     0.00   118    1    100.0    5 
27/06/13  9:05p   13.5   13.6   13.5    84   10.8   0.0   ---   0.00   0.0   ---   13.5   13.4   13.4   12.2  1013.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.5    84   10.8   13.4  17.85 1.2163     0.00   117    1    100.0    5 
27/06/13  9:10p   13.5   13.6   13.5    84   10.8   0.0   ---   0.00   0.0   ---   13.5   13.4   13.4   12.2  1013.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2166     0.00   117    1    100.0    5 
27/06/13  9:15p   13.5   13.6   13.5    84   10.8   0.0   ---   0.00   0.0   ---   13.5   13.4   13.4   12.2  1013.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.5    84   10.8   13.4  17.85 1.2163     0.00   117    1    100.0    5 
27/06/13  9:20p   13.5   13.5   13.5    84   10.8   0.0   ---   0.00   0.0   ---   13.5   13.4   13.4   12.2  1013.2  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2166     0.00   117    1    100.0    5 
27/06/13  9:25p   13.5   13.5   13.5    84   10.8   0.0   ---   0.00   0.0   ---   13.5   13.4   13.4   12.2  1013.2  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.5    84   10.8   13.4  17.85 1.2162     0.00   117    1    100.0    5 
27/06/13  9:30p   13.5   13.5   13.5    84   10.8   0.0   ---   0.00   0.0   ---   13.5   13.4   13.4   12.2  1013.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2164     0.00   117    1    100.0    5 
27/06/13  9:35p   13.5   13.5   13.5    84   10.8   0.0   ---   0.00   0.0   ---   13.5   13.4   13.4   12.2  1013.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2164     0.00   117    1    100.0    5 
27/06/13  9:40p   13.5   13.5   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.5   13.4   13.4   12.2  1013.2  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2165     0.00   117    1    100.0    5 
27/06/13  9:45p   13.5   13.5   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.5   13.4   13.4   12.2  1013.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2163     0.00   117    1    100.0    5 
27/06/13  9:50p   13.5   13.5   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.5   13.4   13.4   12.2  1013.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2163     0.00   117    1    100.0    5 
27/06/13  9:55p   13.4   13.5   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.4   13.4   13.4   12.1  1013.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2163     0.00   117    1    100.0    5 
27/06/13 10:00p   13.4   13.4   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.4   13.4   13.4   12.1  1013.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2163     0.00   117    1    100.0    5 
27/06/13 10:05p   13.4   13.4   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.4   13.4   13.4   12.1  1013.2  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2165     0.00   118    1    100.0    5 
27/06/13 10:10p   13.4   13.4   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.4   13.4   13.4   12.1  1013.2  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2165     0.00   117    1    100.0    5 
27/06/13 10:15p   13.4   13.4   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.4   13.4   13.4   12.1  1013.0  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2163     0.00   117    1    100.0    5 
27/06/13 10:20p   13.4   13.4   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.4   13.4   13.4   12.1  1013.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2164     0.00   117    1    100.0    5 
27/06/13 10:25p   13.4   13.4   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.4   13.4   13.4   12.1  1013.2  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2166     0.00   117    1    100.0    5 
27/06/13 10:30p   13.4   13.4   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.4   13.4   13.4   12.1  1013.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2166     0.00   117    1    100.0    5 
27/06/13 10:35p   13.4   13.4   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.4   13.4   13.4   12.1  1013.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2166     0.00   117    1    100.0    5 
27/06/13 10:40p   13.4   13.4   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.4   13.4   13.4   12.1  1013.4  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2168     0.00   117    1    100.0    5 
27/06/13 10:45p   13.4   13.4   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.4   13.4   13.4   12.1  1013.4  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2167     0.00   117    1    100.0    5 
27/06/13 10:50p   13.4   13.4   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.4   13.4   13.4   12.1  1013.4  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2168     0.00   117    1    100.0    5 
27/06/13 10:55p   13.4   13.4   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.4   13.4   13.4   12.1  1013.4  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2168     0.00   117    1    100.0    5 
27/06/13 11:00p   13.4   13.4   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.4   13.4   13.4   12.1  1013.5  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2168     0.00   117    1    100.0    5 
27/06/13 11:05p   13.4   13.4   13.4    84   10.7   0.0   ---   0.00   0.0   ---   13.4   13.3   13.3   12.1  1013.6  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2170     0.00   116    1    100.0    5 
27/06/13 11:10p   13.4   13.4   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.4   13.4   13.4   12.1  1013.6  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2170     0.00   118    1    100.0    5 
27/06/13 11:15p   13.4   13.4   13.4    84   10.7   0.0   ---   0.00   0.0   ---   13.4   13.3   13.3   12.1  1013.5  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2169     0.00   117    1    100.0    5 
27/06/13 11:20p   13.4   13.4   13.4    84   10.7   0.0   ---   0.00   0.0   ---   13.4   13.3   13.3   12.1  1013.4  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2168     0.00   117    1    100.0    5 
27/06/13 11:25p   13.4   13.4   13.4    84   10.8   0.0   ---   0.00   0.0   ---   13.4   13.4   13.4   12.1  1013.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2167     0.00   116    1    100.0    5 
27/06/13 11:30p   13.4   13.4   13.4    84   10.7   0.0   ---   0.00   0.0   ---   13.4   13.3   13.3   12.1  1013.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.017   0.000   13.4    84   10.8   13.4  17.85 1.2166     0.00   117    1    100.0    5 
